preference_id,passenger_id,journey_id,preferred_berth_type,preferred_coach,willing_to_exchange,exchange_same_coach_only,exchange_same_class_only,special_note
PR0025650,P027294,J000140,LOWER,B1,True,True,True,
PR0025651,P027295,J000140,LOWER,B3,True,True,True,
PR0025652,P027296,J000140,LOWER,B3,True,True,True,
PR0025653,P027297,J000140,LOWER,,True,False,True,
PR0025654,P027298,J000140,LOWER,,False,False,True,
PR0025655,P027299,J000140,LOWER,,False,False,True,
PR0025656,P027300,J000140,LOWER,B2,True,True,False,
PR0025657,P027301,J000140,LOWER,B2,True,True,True,
PR0025658,P027302,J000140,LOWER,B3,True,True,True,
PR0025659,P027303,J000140,LOWER,B3,True,True,True,
PR0025660,P027304,J000140,LOWER,B3,True,True,True,
PR0025661,P027305,J000140,LOWER,B3,True,True,True,
PR0025662,P027306,J000140,LOWER,B1,True,True,True,
PR0025663,P027307,J000140,LOWER,,True,False,True,
PR0025664,P027308,J000140,LOWER,,False,False,True,
PR0025665,P027309,J000140,LOWER,,False,False,True,
PR0025666,P027310,J000140,LOWER,B1,True,True,True,
PR0025667,P027311,J000140,LOWER,B3,True,True,True,
PR0025668,P027312,J000140,LOWER,B3,True,True,True,
PR0025669,P027313,J000140,LOWER,B3,True,True,True,
PR0025670,P027314,J000140,LOWER,B3,True,True,True,
PR0025671,P027315,J000140,LOWER,B3,True,True,True,
PR0025672,P027316,J000140,LOWER,B1,True,True,True,
PR0025673,P027317,J000140,LOWER,,True,False,True,
PR0025674,P027318,J000140,LOWER,,False,False,True,
PR0025675,P027319,J000140,LOWER,,False,False,True,
PR0025676,P027320,J000140,LOWER,B1,True,True,False,
PR0025677,P027321,J000140,LOWER,B1,True,True,True,
PR0025678,P027322,J000140,LOWER,B1,True,True,True,
PR0025679,P027323,J000140,LOWER,B1,True,True,True,
PR0025680,P027324,J000140,LOWER,B1,True,True,True,
PR0025681,P027325,J000140,LOWER,B1,True,True,True,
PR0025682,P027326,J000140,LOWER,B1,True,True,True,
PR0025683,P027327,J000140,LOWER,,True,False,True,
PR0025684,P027328,J000140,LOWER,,False,False,True,
PR0025685,P027329,J000140,LOWER,,False,False,True,
PR0025686,P027330,J000140,LOWER,B3,True,True,True,
PR0025687,P027331,J000140,LOWER,B3,True,True,True,
PR0025688,P027333,J000141,LOWER,B1,True,True,True,Synthetic child is part of a family group.
PR0025689,P027334,J000141,LOWER,B1,True,True,True,
PR0025690,P027335,J000141,LOWER,B1,True,True,True,
PR0025691,P027336,J000141,LOWER,B2,True,True,True,
PR0025692,P027337,J000141,LOWER,,True,False,True,
PR0025693,P027338,J000141,LOWER,,False,False,True,
PR0025694,P027339,J000141,LOWER,,False,False,True,
PR0025695,P027340,J000141,LOWER,B2,True,True,False,
PR0025696,P027341,J000141,LOWER,B1,True,True,True,
PR0025697,P027342,J000141,LOWER,B1,True,True,True,
PR0025698,P027343,J000141,LOWER,B1,True,True,True,
PR0025699,P027344,J000141,LOWER,B2,True,True,True,
PR0025700,P027345,J000141,LOWER,B2,True,True,True,
PR0025701,P027346,J000141,LOWER,B2,True,True,True,
PR0025702,P027347,J000141,LOWER,,True,False,True,
PR0025703,P027348,J000141,LOWER,,False,False,True,
PR0025704,P027349,J000141,LOWER,,False,False,True,
PR0025705,P027350,J000141,LOWER,B2,True,True,True,
PR0025706,P027351,J000141,LOWER,B2,True,True,True,
PR0025707,P027352,J000141,LOWER,B2,True,True,True,
PR0025708,P027353,J000141,LOWER,B1,True,True,True,
PR0025709,P027354,J000141,LOWER,B1,True,True,True,Synthetic senior prefers lower berth.
PR0025710,P027355,J000141,LOWER,B1,True,True,True,
PR0025711,P027356,J000141,LOWER,B2,True,True,True,
PR0025712,P027357,J000141,LOWER,B2,True,False,True,
PR0025713,P027358,J000141,LOWER,,False,False,True,
PR0025714,P027359,J000141,LOWER,,False,False,True,
PR0025715,P027360,J000141,LOWER,B2,True,True,False,
PR0025716,P027361,J000141,LOWER,S1,True,True,True,
PR0025717,P027362,J000141,LOWER,S1,True,True,True,
PR0025718,P027363,J000141,LOWER,S1,True,True,True,
PR0025719,P027364,J000141,LOWER,S1,True,True,True,
PR0025720,P027365,J000141,LOWER,B3,True,True,True,
PR0025721,P027366,J000141,LOWER,B1,True,True,True,
PR0025722,P027367,J000141,LOWER,,True,False,True,
PR0025723,P027368,J000141,LOWER,B1,False,False,True,
PR0025724,P027370,J000141,LOWER,B1,True,True,True,
PR0025725,P027371,J000141,LOWER,B1,True,True,True,
PR0025726,P027372,J000141,LOWER,B1,True,True,True,
PR0025727,P027373,J000141,LOWER,B1,True,True,True,
PR0025728,P027374,J000141,LOWER,B1,True,True,True,
PR0025729,P027375,J000141,LOWER,B1,True,True,True,
PR0025730,P027376,J000141,LOWER,B1,True,True,True,
PR0025731,P027377,J000141,LOWER,,True,False,True,
PR0025732,P027378,J000141,LOWER,,False,False,True,
PR0025733,P027379,J000141,LOWER,B1,False,False,True,
PR0025734,P027380,J000141,LOWER,B3,True,True,False,
PR0025735,P027381,J000141,LOWER,S1,True,True,True,
PR0025736,P027382,J000141,LOWER,B1,True,True,True,
PR0025737,P027383,J000141,LOWER,B1,True,True,True,
PR0025738,P027384,J000141,LOWER,B1,True,True,True,
PR0025739,P027385,J000141,LOWER,B2,True,True,True,
PR0025740,P027386,J000141,LOWER,B2,True,True,True,
PR0025741,P027387,J000141,LOWER,,True,False,True,
PR0025742,P027388,J000141,LOWER,,False,False,True,
PR0025743,P027389,J000141,LOWER,,False,False,True,
PR0025744,P027390,J000141,LOWER,B2,True,True,True,
PR0025745,P027391,J000141,LOWER,B2,True,True,True,
PR0025746,P027392,J000141,LOWER,B2,True,True,True,
PR0025747,P027393,J000141,LOWER,B2,True,True,True,
PR0025748,P027394,J000141,LOWER,B2,True,True,True,
PR0025749,P027395,J000141,LOWER,B2,True,True,True,
PR0025750,P027396,J000141,LOWER,B2,True,True,True,
PR0025751,P027397,J000141,LOWER,,True,False,True,
PR0025752,P027398,J000141,LOWER,,False,False,True,
PR0025753,P027399,J000141,LOWER,,False,False,True,
PR0025754,P027400,J000141,LOWER,B1,True,True,False,
PR0025755,P027401,J000141,LOWER,B1,True,True,True,
PR0025756,P027402,J000141,LOWER,B1,True,True,True,
PR0025757,P027403,J000141,LOWER,B1,True,True,True,
PR0025758,P027404,J000141,LOWER,B1,True,True,True,
PR0025759,P027405,J000141,LOWER,B1,True,True,True,
PR0025760,P027406,J000141,LOWER,B1,True,True,True,
PR0025761,P027407,J000141,LOWER,,True,False,True,
PR0025762,P027408,J000141,LOWER,,False,False,True,
PR0025763,P027409,J000141,LOWER,,False,False,True,
PR0025764,P027410,J000141,LOWER,S1,True,True,True,
PR0025765,P027411,J000141,LOWER,S1,True,True,True,
PR0025766,P027412,J000141,LOWER,S1,True,True,True,
PR0025767,P027413,J000141,LOWER,B1,True,True,True,
PR0025768,P027414,J000141,LOWER,B1,True,True,True,
PR0025769,P027415,J000141,LOWER,B1,True,True,True,
PR0025770,P027416,J000141,LOWER,B2,True,True,True,
PR0025771,P027417,J000141,LOWER,,True,False,True,
PR0025772,P027418,J000141,LOWER,,False,False,True,
PR0025773,P027419,J000141,LOWER,,False,False,True,
PR0025774,P027420,J000141,LOWER,B1,True,True,False,
PR0025775,P027421,J000141,LOWER,B1,True,True,True,
PR0025776,P027422,J000141,LOWER,B1,True,True,True,
PR0025777,P027423,J000141,LOWER,B3,True,True,True,
PR0025778,P027424,J000141,LOWER,B1,True,True,True,
PR0025779,P027425,J000141,LOWER,B1,True,True,True,
PR0025780,P027426,J000141,LOWER,B3,True,True,True,
PR0025781,P027427,J000141,LOWER,,True,False,True,
PR0025782,P027428,J000141,LOWER,,False,False,True,
PR0025783,P027429,J000141,LOWER,,False,False,True,
PR0025784,P027430,J000141,LOWER,B2,True,True,True,
PR0025785,P027431,J000141,LOWER,B2,True,True,True,
PR0025786,P027432,J000141,LOWER,B2,True,True,True,
PR0025787,P027433,J000141,LOWER,S1,True,True,True,Synthetic senior prefers lower berth.
PR0025788,P027434,J000141,LOWER,S1,True,True,True,
PR0025789,P027435,J000141,LOWER,B1,True,True,True,
PR0025790,P027436,J000141,LOWER,B1,True,True,True,
PR0025791,P027437,J000141,LOWER,,True,False,True,
PR0025792,P027438,J000141,LOWER,,False,False,True,
PR0025793,P027439,J000141,LOWER,,False,False,True,
PR0025794,P027440,J000141,LOWER,B2,True,True,False,
PR0025795,P027441,J000141,LOWER,B2,True,True,True,
PR0025796,P027442,J000141,LOWER,B2,True,True,True,
PR0025797,P027443,J000141,LOWER,B2,True,True,True,
PR0025798,P027444,J000141,LOWER,B2,True,True,True,
PR0025799,P027445,J000141,LOWER,B2,True,True,True,
PR0025800,P027446,J000141,LOWER,B2,True,True,True,
PR0025801,P027449,J000141,LOWER,,False,False,True,
PR0025802,P027450,J000141,LOWER,B1,True,True,True,
PR0025803,P027451,J000141,LOWER,B1,True,True,True,
PR0025804,P027452,J000141,LOWER,B1,True,True,True,
PR0025805,P027453,J000141,LOWER,B2,True,True,True,
PR0025806,P027454,J000141,LOWER,B2,True,True,True,
PR0025807,P027455,J000141,LOWER,B2,True,True,True,
PR0025808,P027456,J000141,LOWER,B2,True,True,True,
PR0025809,P027457,J000141,LOWER,,True,False,True,
PR0025810,P027458,J000141,LOWER,,False,False,True,
PR0025811,P027459,J000141,LOWER,,False,False,True,
PR0025812,P027460,J000141,LOWER,B1,True,True,False,
PR0025813,P027463,J000141,LOWER,B1,True,True,True,
PR0025814,P027464,J000141,LOWER,B1,True,True,True,
PR0025815,P027465,J000141,LOWER,B1,True,True,True,Synthetic child is part of a family group.
PR0025816,P027466,J000141,LOWER,B1,True,True,True,
PR0025817,P027467,J000141,LOWER,B1,True,False,True,
PR0025818,P027468,J000141,LOWER,,False,False,True,
PR0025819,P027469,J000141,LOWER,,False,False,True,
PR0025820,P027470,J000141,LOWER,B1,True,True,True,
PR0025821,P027471,J000141,LOWER,B1,True,True,True,
PR0025822,P027472,J000141,LOWER,B1,True,True,True,
PR0025823,P027473,J000141,LOWER,B1,True,True,True,
PR0025824,P027474,J000141,LOWER,B1,True,True,True,
PR0025825,P027475,J000141,LOWER,B3,True,True,True,
PR0025826,P027476,J000141,LOWER,B2,True,True,True,
PR0025827,P027477,J000141,LOWER,,True,False,True,
PR0025828,P027478,J000141,LOWER,B2,False,False,True,
PR0025829,P027479,J000141,LOWER,,False,False,True,
PR0025830,P027480,J000141,LOWER,B2,True,True,False,
PR0025831,P027481,J000141,LOWER,B2,True,True,True,
PR0025832,P027482,J000141,LOWER,B3,True,True,True,
PR0025833,P027483,J000141,LOWER,S1,True,True,True,
PR0025834,P027484,J000141,LOWER,S1,True,True,True,
PR0025835,P027485,J000141,LOWER,B2,True,True,True,
PR0025836,P027486,J000141,LOWER,B2,True,True,True,
PR0025837,P027487,J000141,LOWER,,True,False,True,
PR0025838,P027488,J000141,LOWER,,False,False,True,
PR0025839,P027489,J000141,LOWER,B3,False,False,True,
PR0025840,P027490,J000141,LOWER,B3,True,True,True,
PR0025841,P027491,J000141,LOWER,B1,True,True,True,
PR0025842,P027492,J000141,LOWER,B1,True,True,True,
PR0025843,P027493,J000141,LOWER,B1,True,True,True,
PR0025844,P027494,J000141,LOWER,B3,True,True,True,
PR0025845,P027495,J000141,LOWER,B2,True,True,True,
PR0025846,P027496,J000141,LOWER,B2,True,True,True,
PR0025847,P027497,J000141,LOWER,,True,False,True,
PR0025848,P027498,J000141,LOWER,,False,False,True,
PR0025849,P027499,J000141,LOWER,,False,False,True,
PR0025850,P027500,J000141,LOWER,B2,True,True,False,
PR0025851,P027501,J000141,LOWER,B3,True,True,True,
PR0025852,P027502,J000141,LOWER,B3,True,True,True,
PR0025853,P027503,J000141,LOWER,B3,True,True,True,
PR0025854,P027504,J000141,LOWER,B3,True,True,True,
PR0025855,P027505,J000141,LOWER,B1,True,True,True,
PR0025856,P027506,J000141,LOWER,B1,True,True,True,
PR0025857,P027507,J000141,LOWER,,True,False,True,
PR0025858,P027508,J000141,LOWER,,False,False,True,
PR0025859,P027509,J000141,LOWER,,False,False,True,
PR0025860,P027510,J000141,LOWER,S1,True,True,True,
PR0025861,P027511,J000141,LOWER,S1,True,True,True,
PR0025862,P027512,J000141,LOWER,B1,True,True,True,
PR0025863,P027513,J000141,LOWER,B1,True,True,True,
PR0025864,P027514,J000141,LOWER,B1,True,True,True,
PR0025865,P027515,J000141,LOWER,B3,True,True,True,
PR0025866,P027516,J000141,LOWER,B3,True,True,True,
PR0025867,P027517,J000142,LOWER,,True,False,True,
PR0025868,P027518,J000142,LOWER,,False,False,True,
PR0025869,P027519,J000142,LOWER,,False,False,True,
PR0025870,P027520,J000142,LOWER,B2,True,True,False,
PR0025871,P027521,J000142,LOWER,B2,True,True,True,
PR0025872,P027522,J000142,LOWER,B2,True,True,True,
PR0025873,P027523,J000142,LOWER,B2,True,True,True,
PR0025874,P027524,J000142,LOWER,B2,True,True,True,
PR0025875,P027525,J000142,LOWER,B2,True,True,True,
PR0025876,P027526,J000142,LOWER,B2,True,True,True,
PR0025877,P027527,J000142,LOWER,,True,False,True,
PR0025878,P027528,J000142,LOWER,,False,False,True,
PR0025879,P027529,J000142,LOWER,,False,False,True,
PR0025880,P027530,J000142,LOWER,B1,True,True,True,
PR0025881,P027531,J000142,LOWER,B1,True,True,True,
PR0025882,P027532,J000142,LOWER,B1,True,True,True,
PR0025883,P027533,J000142,LOWER,S1,True,True,True,
PR0025884,P027534,J000142,LOWER,S1,True,True,True,
PR0025885,P027535,J000142,LOWER,S1,True,True,True,
PR0025886,P027536,J000142,LOWER,S1,True,True,True,
PR0025887,P027537,J000142,LOWER,,True,False,True,
PR0025888,P027538,J000142,LOWER,,False,False,True,
PR0025889,P027539,J000142,LOWER,,False,False,True,
PR0025890,P027540,J000142,LOWER,B1,True,True,False,
PR0025891,P027541,J000142,LOWER,B1,True,True,True,
PR0025892,P027542,J000142,LOWER,B1,True,True,True,
PR0025893,P027543,J000142,LOWER,B2,True,True,True,
PR0025894,P027544,J000142,LOWER,B2,True,True,True,
PR0025895,P027545,J000142,LOWER,B2,True,True,True,
PR0025896,P027546,J000142,LOWER,B2,True,True,True,
PR0025897,P027547,J000142,LOWER,,True,False,True,
PR0025898,P027548,J000142,LOWER,,False,False,True,
PR0025899,P027549,J000142,LOWER,,False,False,True,
PR0025900,P027550,J000142,LOWER,B2,True,True,True,
PR0025901,P027557,J000142,LOWER,,True,False,True,
PR0025902,P027558,J000142,LOWER,,False,False,True,
PR0025903,P027564,J000142,LOWER,S1,True,True,True,
PR0025904,P027565,J000142,LOWER,S1,True,True,True,
PR0025905,P027566,J000142,LOWER,S1,True,True,True,
PR0025906,P027567,J000142,LOWER,,True,False,True,
PR0025907,P027568,J000142,LOWER,,False,False,True,
PR0025908,P027569,J000142,LOWER,,False,False,True,
PR0025909,P027570,J000142,LOWER,B1,True,True,True,
PR0025910,P027571,J000142,LOWER,B1,True,True,True,
PR0025911,P027572,J000142,LOWER,B2,True,True,True,
PR0025912,P027573,J000142,LOWER,B2,True,True,True,
PR0025913,P027574,J000142,LOWER,B2,True,True,True,
PR0025914,P027575,J000142,LOWER,B2,True,True,True,
PR0025915,P027576,J000142,LOWER,B2,True,True,True,
PR0025916,P027577,J000142,LOWER,B1,True,False,True,
PR0025917,P027578,J000142,LOWER,,False,False,True,
PR0025918,P027579,J000142,LOWER,,False,False,True,
PR0025919,P027580,J000142,LOWER,B1,True,True,False,
PR0025920,P027581,J000142,LOWER,B1,True,True,True,
PR0025921,P027582,J000142,LOWER,B2,True,True,True,
PR0025922,P027583,J000142,LOWER,B2,True,True,True,
PR0025923,P027584,J000142,LOWER,B2,True,True,True,
PR0025924,P027585,J000142,LOWER,B2,True,True,True,
PR0025925,P027586,J000142,LOWER,B1,True,True,True,
PR0025926,P027587,J000142,LOWER,,True,False,True,
PR0025927,P027588,J000142,LOWER,S1,False,False,True,
PR0025928,P027589,J000142,LOWER,,False,False,True,
PR0025929,P027590,J000142,LOWER,B1,True,True,True,
PR0025930,P027591,J000142,LOWER,B1,True,True,True,
PR0025931,P027592,J000142,LOWER,B1,True,True,True,
PR0025932,P027593,J000142,LOWER,B2,True,True,True,Synthetic senior prefers lower berth.
PR0025933,P027594,J000142,LOWER,B2,True,True,True,
PR0025934,P027595,J000142,LOWER,B2,True,True,True,
PR0025935,P027596,J000142,LOWER,B2,True,True,True,
PR0025936,P027597,J000142,LOWER,,True,False,True,
PR0025937,P027598,J000142,LOWER,,False,False,True,
PR0025938,P027599,J000142,LOWER,B1,False,False,True,
PR0025939,P027600,J000142,LOWER,B1,True,True,False,
PR0025940,P027601,J000142,LOWER,B2,True,True,True,
PR0025941,P027602,J000142,LOWER,B2,True,True,True,
PR0025942,P027603,J000142,LOWER,B2,True,True,True,
PR0025943,P027604,J000142,LOWER,B2,True,True,True,
PR0025944,P027605,J000142,LOWER,B1,True,True,True,
PR0025945,P027606,J000142,LOWER,B2,True,True,True,
PR0025946,P027607,J000142,LOWER,,True,False,True,
PR0025947,P027608,J000142,LOWER,,False,False,True,
PR0025948,P027609,J000142,LOWER,,False,False,True,
PR0025949,P027610,J000142,LOWER,B2,True,True,True,
PR0025950,P027611,J000142,LOWER,B1,True,True,True,
PR0025951,P027612,J000142,LOWER,B1,True,True,True,
PR0025952,P027613,J000142,LOWER,B1,True,True,True,
PR0025953,P027614,J000142,LOWER,B1,True,True,True,
PR0025954,P027615,J000142,LOWER,B2,True,True,True,
PR0025955,P027616,J000142,LOWER,B2,True,True,True,
PR0025956,P027617,J000142,LOWER,,True,False,True,
PR0025957,P027618,J000142,LOWER,,False,False,True,
PR0025958,P027619,J000142,LOWER,,False,False,True,
PR0025959,P027620,J000142,LOWER,B2,True,True,False,
PR0025960,P027621,J000142,LOWER,B2,True,True,True,
PR0025961,P027622,J000142,LOWER,B2,True,True,True,
PR0025962,P027623,J000142,LOWER,B1,True,True,True,
PR0025963,P027624,J000142,LOWER,B1,True,True,True,
PR0025964,P027625,J000142,LOWER,B1,True,True,True,
PR0025965,P027626,J000142,LOWER,B2,True,True,True,
PR0025966,P027627,J000142,LOWER,,True,False,True,
PR0025967,P027628,J000142,LOWER,,False,False,True,
PR0025968,P027629,J000142,LOWER,,False,False,True,
PR0025969,P027630,J000142,LOWER,B1,True,True,True,
PR0025970,P027631,J000142,LOWER,B1,True,True,True,
PR0025971,P027632,J000142,LOWER,B1,True,True,True,
PR0025972,P027633,J000142,LOWER,B1,True,True,True,
PR0025973,P027634,J000142,LOWER,S1,True,True,True,
PR0025974,P027635,J000142,LOWER,S1,True,True,True,
PR0025975,P027636,J000142,LOWER,S1,True,True,True,
PR0025976,P027637,J000142,LOWER,,True,False,True,
PR0025977,P027638,J000142,LOWER,,False,False,True,
PR0025978,P027639,J000142,LOWER,,False,False,True,
PR0025979,P027640,J000142,LOWER,B1,True,True,False,
PR0025980,P027641,J000142,LOWER,B1,True,True,True,
PR0025981,P027642,J000142,LOWER,B1,True,True,True,
PR0025982,P027645,J000142,LOWER,B1,True,True,True,
PR0025983,P027646,J000142,LOWER,B1,True,True,True,
PR0025984,P027647,J000142,LOWER,,True,False,True,
PR0025985,P027648,J000142,LOWER,,False,False,True,
PR0025986,P027649,J000142,LOWER,,False,False,True,
PR0025987,P027650,J000142,LOWER,B2,True,True,True,
PR0025988,P027651,J000142,LOWER,B1,True,True,True,
PR0025989,P027652,J000142,LOWER,B1,True,True,True,
PR0025990,P027653,J000142,LOWER,B1,True,True,True,
PR0025991,P027654,J000142,LOWER,B1,True,True,True,
PR0025992,P027655,J000142,LOWER,S1,True,True,True,
PR0025993,P027656,J000142,LOWER,B1,True,True,True,
PR0025994,P027657,J000142,LOWER,,True,False,True,
PR0025995,P027658,J000142,LOWER,,False,False,True,
PR0025996,P027659,J000142,LOWER,,False,False,True,
PR0025997,P027660,J000142,LOWER,B2,True,True,False,
PR0025998,P027661,J000142,LOWER,B2,True,True,True,
PR0025999,P027663,J000142,LOWER,B1,True,True,True,
PR0026000,P027664,J000142,LOWER,B1,True,True,True,
PR0026001,P027665,J000142,LOWER,B2,True,True,True,
PR0026002,P027666,J000142,LOWER,B2,True,True,True,
PR0026003,P027667,J000142,LOWER,,True,False,True,
PR0026004,P027668,J000142,LOWER,,False,False,True,
PR0026005,P027669,J000142,LOWER,,False,False,True,
PR0026006,P027670,J000142,LOWER,B1,True,True,True,
PR0026007,P027671,J000142,LOWER,B1,True,True,True,
PR0026008,P027672,J000142,LOWER,B1,True,True,True,
PR0026009,P027673,J000142,LOWER,B2,True,True,True,
PR0026010,P027674,J000142,LOWER,B2,True,True,True,
PR0026011,P027675,J000142,LOWER,B2,True,True,True,
PR0026012,P027676,J000142,LOWER,B2,True,True,True,
PR0026013,P027677,J000142,LOWER,,True,False,True,
PR0026014,P027678,J000142,LOWER,,False,False,True,
PR0026015,P027679,J000142,LOWER,,False,False,True,
PR0026016,P027680,J000142,LOWER,B1,True,True,False,
PR0026017,P027681,J000142,LOWER,B1,True,True,True,
PR0026018,P027682,J000142,LOWER,B1,True,True,True,
PR0026019,P027683,J000142,LOWER,B3,True,True,True,
PR0026020,P027684,J000142,LOWER,B1,True,True,True,
PR0026021,P027685,J000142,LOWER,B1,True,True,True,
PR0026022,P027686,J000142,LOWER,B1,True,True,True,
PR0026023,P027687,J000142,LOWER,B1,True,False,True,
PR0026024,P027688,J000142,LOWER,,False,False,True,
PR0026025,P027689,J000142,LOWER,,False,False,True,
PR0026026,P027690,J000142,LOWER,B1,True,True,True,
PR0026027,P027691,J000142,LOWER,B1,True,True,True,
PR0026028,P027692,J000143,LOWER,B1,True,True,True,
PR0026029,P027693,J000143,LOWER,B1,True,True,True,
PR0026030,P027694,J000143,LOWER,B1,True,True,True,
PR0026031,P027695,J000143,LOWER,B2,True,True,True,
PR0026032,P027696,J000143,LOWER,S1,True,True,True,
PR0026033,P027697,J000143,LOWER,,True,False,True,
PR0026034,P027698,J000143,LOWER,S1,False,False,True,
PR0026035,P027699,J000143,LOWER,,False,False,True,
PR0026036,P027700,J000143,LOWER,B1,True,True,False,
PR0026037,P027701,J000143,LOWER,B1,True,True,True,
PR0026038,P027702,J000143,LOWER,B1,True,True,True,
PR0026039,P027703,J000143,LOWER,B2,True,True,True,
PR0026040,P027704,J000143,LOWER,B2,True,True,True,
PR0026041,P027705,J000143,LOWER,B2,True,True,True,
PR0026042,P027706,J000143,LOWER,B2,True,True,True,
